"","x"
"384",9.12695234281137
"385",8.98694119532126
"386",9.07671364509929
"387",9.02665144870948
"388",8.9438706061334
"389",9.14132415063365
"390",9.09254843815745
"391",8.90508318484855
"392",9.07233838019707
"393",9.08198625883861
"394",9.27123156061728
"395",9.10365548322484
"396",8.62393401929775
"397",8.73065139470154
"398",9.27523468305278
"399",9.05504715753219
"400",9.16845203532027
"401",9.2840692900771
"402",9.04794328513638
"403",8.98219186314377
"404",8.94033766597905
"405",9.08035160082494
"406",9.04903060406986
"407",8.80639154201958
"408",9.15515515515516
"409",9.04177592729748
"410",8.99227289105978
"411",8.91291291291291
"412",8.92520930977847
"413",8.73247897476972
"414",9.11967318167254
"415",9.21360914752588
"416",8.94159121865235
"417",8.80256307569083
"418",8.93490057870602
"419",8.95910929552645
"420",8.86103825902421
"421",8.83436073973261
"422",8.91749069218143
"423",9.13350822035765
"424",9.10273602465825
"425",9.25362376871947
"426",9.06705130516658
"427",8.8852826862203
"428",9.31806350858928
"429",8.96873560455847
"430",8.89244942920088
"431",8.96493722341256
"432",9.22562428660112
"433",8.83813108059415
"434",9.19650724985981
"435",9.14916197761269
"436",8.90280751605867
"437",9.46879442564524
"438",8.81522848735963
"439",9.08781415840593
"440",9.35210026828975
"441",9.04065691968756
"442",8.9829354270149
"443",8.83466554480438
"444",9.11166292854854
"445",8.93672406888266
"446",9.2584431713473
"447",8.77512613117642
"448",9.11475016015375
"449",8.96896896896897
"450",8.78454144973969
"451",9.22380647228452
"452",8.9378653214829
"453",9.11093311974369
"454",9.04614152737464
"455",9.04065691968756
"456",9.25106604472383
"457",9.04703738561044
"458",9.09618773025789
"459",8.73081003182482
"460",9.07397765049866
"461",9.07106670137568
"462",8.91326980059262
"463",8.88070308902725
"464",8.95913832108751
"465",9.12949467446144
"466",8.77129757542995
"467",9.03517910088949
"468",8.9196986696586
"469",8.82305812602652
"470",9.05669442664958
"471",8.92173947879735
"472",8.93182500750826
"473",8.67371456030754
"474",8.95363973165115
"475",9.32459778405562
"476",9.1145729045693
"477",8.91301299897851
"478",9.21015740777827
"479",9.35478055327417
"480",8.96188646008487
"481",9.02936345791772
"482",8.83620257730926
"483",8.79626849238284
"484",9.24724724724725
"485",9.01516213671961
"486",9.17844416863514
"487",9.02645650998378
"488",8.83160066502414
"489",8.88030114933323
"490",8.98327156165481
"491",9.17484478269577
"492",8.91816671004946
"493",8.76504395538378
"494",8.81251376955277
"495",8.85857918243906
"496",9.01371783318314
"497",9.11893655782667
"498",9.06450902245098
"499",8.75826156619267
"500",9.0970970970971
"501",8.93397152183926
"502",9.17833744064435
"503",8.7753752429811
"504",8.87211421019963
"505",8.96604196700304
"506",8.95166780122532
"507",8.99935933370705
"508",8.7652912086812
"509",9.31419649291376
"510",9.3520280420631
"511",8.96293478043213
"512",8.97261370916079
"513",9.08344185114695
"514",8.95346042934957
"515",9.18179268341547
"516",8.98622126091484
"517",9.10674247277386
"518",8.94426098268788
"519",8.82535487616874
"520",9.06579105433869
"521",9.14023706551338
"522",9.4211169179632
"523",9.05960317937013
"524",9.19956755025226
"525",8.84750175227796
"526",8.90962239218356
"527",8.90700422617021
"528",8.82423659533542
"529",9.27327327327327
"530",8.66465038956877
"531",9.27653441165873
"532",9.07907125828876
"533",8.7535546921937
"534",9.07088065052374
"535",9.42723869392004
"536",8.94144504966357
"537",8.93153755328304
"538",8.83106998357569
"539",8.62113840671111
"540",8.62348583441786
"541",9.24961960438857
"542",9.30553886819656
"543",9.30386209381945
"544",9.00152194809356
"545",9.12004486909841
"546",8.98745842849702
"547",9.09309357416048
"548",9.55671734471085
"549",9.19194953439471
"550",8.93854748603352
"551",8.9973572515416
"552",9.0379417359095
"553",8.93790947887239
"554",9.06032203797164
"555",8.94087485979811
"556",9.14786716576256
"557",9.50683065582308
"558",8.84509073428674
"559",8.86636350888439
"560",8.81546558866497
"561",9.21142216348272
"562",8.85249839846252
"563",9.00330561955324
"564",8.78057575575455
"565",8.90948396653189
"566",9.32310342755263
"567",8.98986662394361
"568",8.90900715043964
"569",9.05741233954783
"570",9.23985978968453
"571",9.3349358974359
"572",9.05596925294259
"573",8.98057280192269
"574",9.27349913893228
"575",9.40247981892114
"576",9.14205626188808
"577",8.96060217809097
"578",8.88701990468181
"579",8.99845855103798
"580",9.14443643354963
"581",8.96676011213456
"582",9.23156988730759
"583",9.14714714714715
"584",9.15969414308019
"585",9.30418768516294
"586",8.92356381700184
"587",9.05340729318942
"588",9.30465432988865
"589",9.11293552262715
"590",9.05905905905906
"591",8.87883217525381
"592",9.13698465483393
"593",9.02356497887761
"594",8.87887887887888
"595",8.93032384690873
"596",9.04408817635271
"597",9.00292549993989
"598",9.13313313313313
"599",9.06414595558048
"600",8.90575559738855
"601",8.87300252312868
"602",9.25692316933982
"603",9.27442773316244
"604",9.41661826847976
"605",8.8089230646001
"606",9.23545196043093
"607",8.78278278278278
"608",9.23400420546711
"609",9.11656957540088
"610",8.97115057358506
"611",9.04014730016411
"612",9.07688918263935
"613",8.99751682153156
"614",9.07288349456228
"615",8.91576881483558
"616",8.909047218551
"617",9.09036301383577
"618",8.98468815135482
"619",9.11037726408486
"620",8.87380895187765
"621",8.83454505397665
"622",9.02266175528507
"623",9.03282661379158
"624",9.13640549305361
"625",8.86922399295267
"626",8.8309503784693
"627",9.12405103859944
"628",9.03866562543802
"629",8.86854441283705
"630",8.94930727957075
"631",9.23812955400753
"632",9.00096138439353
"633",8.83755409520757
"634",9.003003003003
"635",9.16229317735668
"636",9.08635744612673
"637",8.70775268300497
"638",9.06323231918601
"639",9.32625888477325
"640",8.60163382988948
"641",9.20599310952648
"642",9.04504504504505
"643",9.2939928338371
"644",8.87749379056165
"645",9.18808551525342
"646",9.05429773592466
"647",9.01534270720667
"648",9.04939310179065
"649",9.13714731973007
"650",9.51178451178451
"651",9.17758282257741
"652",9.07252007770724
"653",8.94541812719079
"654",8.79867008492229
"655",8.90068081698038
"656",8.82459022963171
"657",9.06106763275355
"658",8.93947584439506
"659",9.50054071374214
"660",8.97587346080689
"661",8.92563969086614
"662",9.193354683747
"663",8.92613954978771
"664",8.85161238665252
"665",9.27638955630306
"666",9.26582177107734
"667",8.90962239218356
"668",8.92098725859444
"669",9.14587754775157
"670",9.01207618208399
"671",9.08908908908909
"672",9.17359511168987
"673",8.77941323720837
"674",8.63132182757378
"675",9.10856204832543
"676",8.92764185320146
"677",9.02210475732821
"678",8.46012171684817
"679",8.81374944914066
"680",9.14278849041869
"681",8.78363487006872
"682",8.74031357001261
"683",9.3033033033033
"684",9.16753423560503
"685",9.10055664570902
"686",9.09345888009616
"687",9.03520365252914
"688",9.2587395766517
"689",8.96986685353889
"690",9.21397817162311
"691",8.96553104607871
"692",9.27932077134104
"693",9.01721377101681
"694",9.08562960589555
"695",9.08544525693679
"696",8.91870244293152
"697",8.89970554654167
"698",9.01898734177215
"699",9.20567489579994
"700",9.09400408539272
"701",8.80986705109723
"702",9.04483352698425
"703",8.97199631425023
"704",9.0375798346247
"705",8.85157877865042
"706",8.86851377322229
"707",9.0790816837133
"708",8.88866639967961
"709",9.03556552387055
"710",9.12949467446144
"711",9.39145757824546
"712",9.32318782539047
"713",9.33626989688658
"714",8.97654199803682
"715",8.99731602772103
"716",9.19906266898997
"717",9.0636074238693
"718",9.00662782082858
"719",9.2689478220779
"720",8.72952297032082
"721",8.61513203996236
"722",9.06597806069341
"723",8.70844424874407
"724",8.98696409619736
"725",9.08799679647612
"726",8.95492500851038
"727",9.17715818338304
"728",8.83307294796298
"729",9.03263286524169
"730",9.23437406124206
"731",8.78018501461696
"732",9.1484292092986
"733",9.44968647955606
"734",8.92263977268179
"735",9.32882143286212
"736",9.11056825918065
"737",8.91838328028347
"738",9.05559893487096
"739",9.20910292880324
"740",9.03318845514451
"741",9.20815476428886
"742",9.23748673062672
"743",8.88426027918528
"744",9.04065691968756
"745",8.70705533755105
"746",9.21216005126767
"747",9.36629735740188
"748",9.03282661379158
"749",9.38670083895641
"750",8.966939666393
"751",9.20831331090822
"752",8.82376491312355
"753",8.76581771584174
"754",9.11675777417353
"755",9.21142216348272
"756",9.28053809504744
"757",9.17574495354053
"758",8.89840685293411
"759",9.43989426677614
"760",8.93836850746866
"761",8.92810640812484
"762",9.23578993733357
"763",9.40321515084783
"764",9.11331036140716
"765",8.85026630891834
"766",9.17409150065072
"767",9.0636074238693
"768",8.88270505094993
"769",9.10310847620574
"770",9.0508522101384
"771",9.08872469514027
"772",9.0121282472081
"773",9.17447728911319
"774",8.95127861104992
"775",9.07453005825476
"776",8.77470514027113
"777",8.79761284896063
"778",8.97459001621914
"779",8.69582632380037
"780",9.11966684685767
"781",8.98129231262268
"782",8.82170387426169
"783",9.07125267773129
"784",8.98388227049755
"785",9.18974112559313
"786",9.04431051398594
"787",9.06760140210316
"788",9.30600316271994
"789",9.17627743072241
"790",8.569596665932
"791",8.88848841633127
"792",8.87891657985416
"793",9.07197917709481
"794",8.84590741630626
"795",9.10347037266956
"796",9.2898034348853
"797",8.9025049558479
"798",8.81698888109787
"799",9.02733247835845
"800",9.27513015618742
"801",9.23335871438304
"802",9.18722961063932
"803",8.9900688771424
"804",9.21537229783827
"805",9.20746854715923
"806",8.77737299331438
"807",9.01355436762969
"808",9.10529372884411
"809",8.98275551282822
"810",8.62017180272722
"811",9.0474093056779
"812",9.03048865933978
"813",9.21376659258814
"814",8.69286544085246
"815",9.28439852634951
"816",8.98984436031489
"817",8.82941671003643
"818",9.003003003003
"819",8.83384436561855
"820",8.82423659533542
"821",8.81038732041598
"822",9.17897602177655
"823",8.96894210937344
"824",9.00264253683536
"825",8.72952297032082
"826",9.1861256859054
"827",8.97186905596156
"828",9.23030727654889
"829",9.14498587994953
"830",8.94305686302001
"831",8.99245290573139
"832",9.39440060880362
"833",8.76511572034916
"834",8.98678414096916
"835",8.88119029977772
"836",8.94470147609606
"837",8.91912471946137
"838",8.88595226653852
"839",9.35923107729275
"840",9.28099339074705
"841",9.30618944671311
"842",9.1941590048675
"843",8.98966428972038
"844",9.15425276309467
"845",8.85804694384363
"846",8.95767428823129
"847",9.16516516516517
"848",9.06580211335255
"849",9.04575948733353
"850",9.12875527890639
"851",8.87633245171115
"852",9.24127435471275
"853",9.1154855117448
"854",9.07980863542647
"855",9.09254663357618
"856",9.13023451424909
"857",8.67833119795003
"858",9.06196178956222
"859",8.76451742090509
"860",9.03755633450175
"861",9.03445512820513
"862",9.24502621992715
"863",8.75685850454564
"864",8.92202248542055
"865",8.72351503985261
"866",8.94912811067289
"867",8.87918777659851
"868",8.70722966344325
"869",8.94559730790802
"870",9.38176135908326
"871",9.00660925295414
"872",9.03193512864151
"873",9.16174261392088
"874",8.78749048972891
"875",8.98788667534288
"876",9.22309679745238
"877",9.32876904290033
"878",9.13351760605696
"879",9.11622688385326
"880",9.08089707649179
"881",8.91755468311834
"882",9.47566517848205
"883",8.52857543353759
"884",9.63348688163429
"885",9.05122351716128
"886",9.21200224340998
"887",9.05195715286816
"888",9.01555648987927
"889",9.30530530530531
"890",9.54402547209484
"891",9.33106348888444
"892",9.26949417277424
"893",8.8661858974359
"894",9.18465419887069
"895",9.13733028955905
"896",8.98419502814447
"897",8.95564233503555
"898",8.85010719509507
"899",8.8260617103498
"900",9.30348955935054
"901",8.92742710669657
"902",9.03954802259887
"903",9.66779470954565
"904",8.9325055077108
"905",8.73691164988288
"906",8.90210686533686
"907",8.91091091091091
"908",8.89956944027235
"909",9.39676567128332
"910",8.94981375415549
"911",9.10365548322484
"912",8.92646323161581
"913",8.89685416207773
"914",9.33303940037677
"915",9.34177063099505
"916",9.29286858974359
"917",9.19593160613463
"918",9.40658460922646
"919",8.91644464031731
"920",8.55678154474638
"921",8.83142376412146
"922",8.90757985380995
"923",9.47595980623724
"924",8.99773805472707
"925",9.05612755899203
"926",8.97381968231076
"927",9.1535472499299
"928",8.94198225622334
"929",8.79035005109504
"930",9.12731787416396
"931",8.99515399094878
"932",8.95650954546365
"933",8.83242225826475
"934",9.22827522715446
"935",9.01481778133761
"936",8.83512437213584
"937",8.79695482319944
"938",8.77842729019859
"939",9.10238176318583
"940",8.9877294473247
"941",9.11348298856559
"942",9.21740174978478
"943",9.36830513564921
"944",8.73119227455773
"945",9.00516640634387
"946",9.14025880373383
"947",8.96565535195755
"948",9.33800701051577
"949",9.04303249964957
"950",9.13167958035518
"951",9.23123123123123
"952",8.77839657037542
"953",9.31546366969169
"954",8.93518982269859
"955",8.98514157555369
"956",9.03520365252914
"957",8.93841313104996
"958",9.01151727591387
"959",9.21998598177631
"960",8.89267120544654
"961",8.83830800952896
"962",9.19282511210762
"963",8.97492389040218
"964",9.14606066673341
"965",8.92603343008708
"966",9.35333947674186
"967",8.5082518827111
"968",9.41159983182846
"969",9.26055703501992
"970",8.88003044810801
"971",8.86266180419188
"972",9.27145688602375
"973",8.69608746145529
"974",9.16281211829959
"975",8.91749069218143
"976",9.12569619745963
"977",9.04556835252879
"978",9.18171263861644
"979",8.87460193474734
"980",9.28598594791521
"981",9.04064584627096
"982",9.28919065072403
"983",9.27672011690989
"984",9.05886358629254
"985",8.8392588883325
"986",8.91097043032294
"987",9.26144667560912
"988",8.96051603597829
"989",8.91622753411208
"990",9.34684233711105
"991",9.25562585088492
"992",9.46181424880325
"993",9.22288300194229
"994",9.07944009451909
"995",8.95552263901677
"996",9.0224358974359
"997",8.84821053053213
"998",9.22651823078309
"999",9.07178490573598
