"","x"
"148",6.27114233671611
"149",6.6629283239541
"150",6.32931662596581
"151",6.52195678728048
"152",6.35524497927638
"153",6.35041468007532
"154",6.31245869465083
"155",6.59873070531943
"156",6.37837837837838
"157",6.34497947742517
"158",6.4652410699984
"159",6.29541405608824
"160",6.58733020795769
"161",6.317707603276
"162",6.51420095808863
"163",6.47409959536877
"164",6.59844601089394
"165",6.48042455191749
"166",6.62662662662663
"167",6.42468166893569
"168",6.55287777711
"169",6.53440371564133
"170",6.7083308294774
"171",6.48255697520727
"172",6.56975230772311
"173",6.47964598225907
"174",6.4486411791801
"175",6.35289405167234
"176",6.43875670912441
"177",6.70244508080181
"178",6.46453318380262
"179",6.21733645701928
"180",6.5096454014248
"181",6.32069994193845
"182",6.3866421077921
"183",6.56259381567097
"184",6.54198121708484
"185",6.46537052239553
"186",6.55278072617307
"187",6.46937508759986
"188",6.48009128580866
"189",6.50279463910091
"190",6.48923804561305
"191",6.3897955505717
"192",6.33187772925764
"193",6.69402462215994
"194",6.59538683325324
"195",6.51464493783659
"196",6.54332852795131
"197",6.34386639432897
"198",6.41654487577329
"199",6.61767650474551
"200",6.52191330822851
"201",6.40281723958542
"202",6.52395923026092
"203",6.45271081925202
"204",6.4044044044044
"205",6.57496946763569
"206",6.56476621659522
"207",6.59327461969576
"208",6.57415194841604
"209",6.27516173613476
"210",6.28627466677341
"211",6.66266145989787
"212",6.37846067550783
"213",6.54424574964455
"214",6.50546459025581
"215",6.38775346637814
"216",6.44024351169497
"217",6.2686387927066
"218",6.50670515364724
"219",6.38323449270716
"220",6.47925676757969
"221",6.37871624328872
"222",6.4568442549102
"223",6.61724932385055
"224",6.45703985579812
"225",6.57944823993749
"226",6.61287739248819
"227",6.5182989122814
"228",6.4790143243514
"229",6.53288472322358
"230",6.35451505016722
"231",6.47022295226458
"232",6.48307630682956
"233",6.58432094811018
"234",6.49015369836695
"235",6.73752477031165
"236",6.51146963449297
"237",6.47087106338649
"238",6.53414209356795
"239",6.56282533835189
"240",6.48702794751077
"241",6.66426368697185
"242",6.67360791302084
"243",6.49709593430803
"244",6.5074662716682
"245",6.60299917912988
"246",6.38357536304457
"247",6.43506831750611
"248",6.37701471618781
"249",6.44754236269679
"250",6.65972528132634
"251",6.56519126777489
"252",6.5031534688157
"253",6.46156311340784
"254",6.40781753739562
"255",6.26076852185759
"256",6.51969323802086
"257",6.55629404228059
"258",6.34545709310007
"259",6.47241413837989
"260",6.45761999159008
"261",6.45090224509824
"262",6.56804259919125
"263",6.42286355170135
"264",6.35689965952333
"265",6.32911392405063
"266",6.53219021673811
"267",6.4423750876139
"268",6.46349765728245
"269",6.48268680031242
"270",6.51895183908967
"271",6.37415892342198
"272",6.43610949796744
"273",6.44515211600473
"274",6.4152379426374
"275",6.67641813773619
"276",6.38114688451065
"277",6.52979469203806
"278",6.51360169745982
"279",6.38894452233126
"280",6.39967961553865
"281",6.76408767891102
"282",6.54168168889957
"283",6.59415499869799
"284",6.39108295577563
"285",6.59243832105094
"286",6.32794827137509
"287",6.40201789682301
"288",6.52143443525619
"289",6.48224194226878
"290",6.62967933182446
"291",6.53819959136253
"292",6.52757198350086
"293",6.51285748618121
"294",6.29542860575479
"295",6.43623838513297
"296",6.38357536304457
"297",6.36760349107214
"298",6.44986883998478
"299",6.20921574122263
"300",6.51869345929069
"301",6.38817686638898
"302",6.39572149667495
"303",6.48359572166807
"304",6.3333466821513
"305",6.35502413427067
"306",6.51908244014825
"307",6.50136196122416
"308",6.61473144550807
"309",6.63341945562699
"310",6.56121733907298
"311",6.43714073985059
"312",6.57286391930028
"313",6.53428445477498
"314",6.55708164818003
"315",6.45116064812033
"316",6.41996075133165
"317",6.55836221229543
"318",6.3952906313197
"319",6.31433492209717
"320",6.54155066396939
"321",6.54067148491461
"322",6.51808242220353
"323",6.4925701926543
"324",6.27728164671018
"325",6.46601786214906
"326",6.40530204433054
"327",6.37083041169989
"328",6.60645626401794
"329",6.46137201474595
"330",6.49914906397037
"331",6.56456456456456
"332",6.45141907184489
"333",6.57618161071407
"334",6.30004804612428
"335",6.33309306423194
"336",6.61246395386094
"337",6.60216733770006
"338",6.5010708352515
"339",6.53406245618252
"340",6.59415499869799
"341",6.4623330864247
"342",6.4103334334635
"343",6.3823393898115
"344",6.31498807925791
"345",6.32521074024388
"346",6.34736294101157
"347",6.36993710187893
"348",6.54454454454454
"349",6.613655937669
"350",6.45555177452609
"351",6.55195897764602
"352",6.54080243453191
"353",6.46265996435223
"354",6.39742100836971
"355",6.2827854082409
"356",6.62859432922553
"357",6.50440705128205
"358",6.63582101510235
"359",6.73540894984483
"360",6.40743262184134
"361",6.60779720069682
"362",6.49064465723787
"363",6.3563904353747
"364",6.50380456547857
"365",6.48313144458905
"366",6.59699281238112
"367",6.73774499979959
"368",6.28317343321249
"369",6.30668508619136
"370",6.4448315214127
"371",6.44625120153797
"372",6.41975803220896
"373",6.53954773969996
"374",6.56197420078519
"375",6.42455304410499
"376",6.55668782157801
"377",6.45096704440796
"378",6.56699091309395
"379",6.4373385659652
"380",6.37829177931311
"381",6.41415759128764
"382",6.45161290322581
"383",6.35079635380146
"384",6.46776131357629
"385",6.33712546066335
"386",6.41764752982625
"387",6.43785418210217
"388",6.40150529455332
"389",6.55468577949509
"390",6.37083041169989
"391",6.42855712827084
"392",6.51873510504075
"393",6.46195140516395
"394",6.56446383540808
"395",6.45956014902055
"396",6.28778476198102
"397",6.51394701535874
"398",6.54110205960649
"399",6.45187128296522
"400",6.45083788816145
"401",6.60058075498148
"402",6.48856490567549
"403",6.40011217724004
"404",6.42021787888497
"405",6.48939791362153
"406",6.51860455801658
"407",6.41957509861637
"408",6.47647647647648
"409",6.51521216973579
"410",6.50398366497177
"411",6.45245245245245
"412",6.5617113327725
"413",6.55934646804421
"414",6.29806151874399
"415",6.60192230676812
"416",6.53393157599551
"417",6.39967961553865
"418",6.53971686590176
"419",6.34548767545704
"420",6.2962962962963
"421",6.5106876951405
"422",6.49545618319388
"423",6.35801109397841
"424",6.41210374639769
"425",6.4827420517338
"426",6.40463168860308
"427",6.43106142565212
"428",6.50198182327742
"429",6.27090468465221
"430",6.34087722811937
"431",6.6280862652436
"432",6.47015239201394
"433",6.44192657244665
"434",6.58495553953377
"435",6.41182242335649
"436",6.26713356678339
"437",6.57749834811685
"438",6.22710622710623
"439",6.4283568639231
"440",6.6892243623113
"441",6.46104546364911
"442",6.3945687220876
"443",6.35629720146637
"444",6.46427427106696
"445",6.71605927112535
"446",6.67240895797444
"447",6.56682950268279
"448",6.61234785393978
"449",6.35235235235235
"450",6.44973968762515
"451",6.30206664530599
"452",6.28115054344563
"453",6.42771325590709
"454",6.49584626163547
"455",6.33286601241738
"456",6.62809785002202
"457",6.48190792767176
"458",6.56935768060228
"459",6.37284336095432
"460",6.54063363640005
"461",6.3897955505717
"462",6.46071914791383
"463",6.50637624872375
"464",6.66880217822179
"465",6.43682303241436
"466",6.32069994193845
"467",6.32262200496835
"468",6.41891215065612
"469",6.47157793534431
"470",6.43617873158232
"471",6.6179268903355
"472",6.26651717786498
"473",6.31656923200128
"474",6.4443776909983
"475",6.6573174396474
"476",6.67374154018662
"477",6.37130210106756
"478",6.52861777546361
"479",6.50027042727509
"480",6.56338197321804
"481",6.4735808997316
"482",6.37713690201816
"483",6.49158276117461
"484",6.55855855855856
"485",6.31922607006229
"486",6.66012731713176
"487",6.63248958667094
"488",6.52004086292891
"489",6.40342797645269
"490",6.41490533907643
"491",6.49108752253154
"492",6.53344813086919
"493",6.47015239201394
"494",6.50510715001001
"495",6.39133134376189
"496",6.64463802943827
"497",6.42629777181638
"498",6.44289118984198
"499",6.32285199278991
"500",6.45645645645646
"501",6.3945687220876
"502",6.43229166666667
"503",6.34456223322178
"504",6.52143443525619
"505",6.42119173474291
"506",6.51529713278872
"507",6.40291514836023
"508",6.55094400064068
"509",6.39724574150804
"510",6.33763320246775
"511",6.39580287951301
"512",6.45807058635117
"513",6.43493939697486
"514",6.39218199295098
"515",6.38097527747726
"516",6.51886565729392
"517",6.47821909032671
"518",6.21672471078019
"519",6.67454105022922
"520",6.39490649901894
"521",6.54733301297453
"522",6.61780901463727
"523",6.5887204949048
"524",6.64037475976938
"525",6.57654951436868
"526",6.54480659886282
"527",6.54555651250826
"528",6.20341428227939
"529",6.6046046046046
"530",6.38532257095359
"531",6.63009969171638
"532",6.57291103231364
"533",6.40581509441519
"534",6.19830572967777
"535",6.7285940221417
"536",6.48830503043896
"537",6.30791090476095
"538",6.31734967752273
"539",6.56495885638777
"540",6.4230653719091
"541",6.71057636483754
"542",6.55360217852709
"543",6.62302040162572
"544",6.59325257783562
"545",6.54969354644874
"546",6.54020271623733
"547",6.53797633112397
"548",6.5821364901949
"549",6.49592502853481
"550",6.50367433571614
"551",6.48674621606471
"552",6.51212139411046
"553",6.36933742060868
"554",6.42609688207141
"555",6.477327351386
"556",6.45154833156515
"557",6.54769058206145
"558",6.73396627007972
"559",6.45044972856027
"560",6.47401388861094
"561",6.58816932996916
"562",6.57831518257527
"563",6.53110287488731
"564",6.2761673911737
"565",6.48144441330718
"566",NA
"567",NA
"568",NA
"569",NA
"570",NA
"571",NA
"572",NA
"573",NA
"574",NA
"575",NA
"576",NA
"577",NA
"578",NA
"579",NA
"580",NA
"581",NA
"582",NA
"583",NA
"584",NA
"585",NA
"586",NA
"587",NA
"588",NA
"589",NA
"590",NA
"591",NA
"592",NA
"593",NA
"594",NA
"595",NA
"596",NA
"597",NA
"598",NA
"599",NA
"600",NA
"601",NA
"602",NA
"603",NA
"604",NA
"605",NA
"606",NA
"607",NA
"608",NA
"609",NA
"610",NA
"611",NA
"612",NA
"613",NA
"614",NA
"615",NA
"616",NA
"617",NA
"618",NA
"619",NA
"620",NA
"621",NA
"622",NA
"623",NA
"624",NA
"625",NA
"626",NA
"627",NA
"628",NA
"629",NA
"630",NA
"631",NA
"632",NA
"633",NA
"634",NA
"635",NA
"636",NA
"637",NA
"638",NA
"639",NA
"640",NA
"641",NA
"642",NA
"643",NA
"644",NA
"645",NA
"646",NA
"647",NA
"648",NA
"649",NA
"650",NA
"651",NA
"652",NA
"653",NA
"654",NA
"655",NA
"656",NA
"657",NA
"658",NA
"659",NA
"660",NA
"661",NA
"662",NA
"663",NA
"664",NA
"665",NA
"666",NA
"667",NA
"668",NA
"669",NA
"670",NA
"671",NA
"672",NA
"673",NA
"674",NA
"675",NA
"676",NA
"677",NA
"678",NA
"679",NA
"680",NA
"681",NA
"682",NA
"683",NA
"684",NA
"685",NA
"686",NA
"687",NA
"688",NA
"689",NA
"690",NA
"691",NA
"692",NA
"693",NA
"694",NA
"695",NA
"696",NA
"697",NA
"698",NA
"699",NA
"700",NA
"701",NA
"702",NA
"703",NA
"704",NA
"705",NA
"706",NA
"707",NA
"708",NA
"709",NA
"710",NA
"711",NA
"712",NA
"713",NA
"714",NA
"715",NA
"716",NA
"717",NA
"718",NA
"719",NA
"720",NA
"721",NA
"722",NA
"723",NA
"724",NA
"725",NA
"726",NA
"727",NA
"728",NA
"729",NA
"730",NA
"731",NA
"732",NA
"733",NA
"734",NA
"735",NA
"736",NA
"737",NA
"738",NA
"739",NA
"740",NA
"741",NA
"742",NA
"743",NA
"744",NA
"745",NA
"746",NA
"747",NA
"748",NA
"749",NA
"750",NA
"751",NA
"752",NA
"753",NA
"754",NA
"755",NA
"756",NA
"757",NA
"758",NA
"759",NA
"760",NA
"761",NA
"762",NA
"763",NA
"764",NA
"765",NA
"766",NA
"767",NA
"768",NA
"769",NA
"770",NA
"771",NA
"772",NA
"773",NA
"774",NA
"775",NA
"776",NA
"777",NA
"778",NA
"779",NA
"780",NA
"781",NA
"782",NA
"783",NA
"784",NA
"785",NA
"786",NA
"787",NA
"788",NA
"789",NA
"790",NA
"791",NA
"792",NA
"793",NA
"794",NA
"795",NA
"796",NA
"797",NA
"798",NA
"799",NA
"800",NA
"801",NA
"802",NA
"803",NA
"804",NA
"805",NA
"806",NA
"807",NA
"808",NA
"809",NA
"810",NA
"811",NA
"812",NA
"813",NA
"814",NA
"815",NA
"816",NA
"817",NA
"818",NA
"819",NA
"820",NA
"821",NA
"822",NA
"823",NA
"824",NA
"825",NA
"826",NA
"827",NA
"828",NA
"829",NA
"830",NA
"831",NA
"832",NA
"833",NA
"834",NA
"835",NA
"836",NA
"837",NA
"838",NA
"839",NA
"840",NA
"841",NA
"842",NA
"843",NA
"844",NA
"845",NA
"846",NA
"847",NA
"848",NA
"849",NA
"850",NA
"851",NA
"852",NA
"853",NA
"854",NA
"855",NA
"856",NA
"857",NA
"858",NA
"859",NA
"860",NA
"861",NA
"862",NA
"863",NA
"864",NA
"865",NA
"866",NA
"867",NA
"868",NA
"869",NA
"870",NA
"871",NA
"872",NA
"873",NA
"874",NA
"875",NA
"876",NA
"877",NA
"878",NA
"879",NA
"880",NA
"881",NA
"882",NA
"883",NA
"884",NA
"885",NA
"886",NA
"887",NA
"888",NA
"889",NA
"890",NA
"891",NA
"892",NA
"893",NA
"894",NA
"895",NA
"896",NA
"897",NA
"898",NA
"899",NA
"900",NA
"901",NA
"902",NA
"903",NA
"904",NA
"905",NA
"906",NA
"907",NA
"908",NA
"909",NA
"910",NA
"911",NA
"912",NA
"913",NA
"914",NA
"915",NA
"916",NA
"917",NA
"918",NA
"919",NA
"920",NA
"921",NA
"922",NA
"923",NA
"924",NA
"925",NA
"926",NA
"927",NA
"928",NA
"929",NA
"930",NA
"931",NA
"932",NA
"933",NA
"934",NA
"935",NA
"936",NA
"937",NA
"938",NA
"939",NA
"940",NA
"941",NA
"942",NA
"943",NA
"944",NA
"945",NA
"946",NA
"947",NA
"948",NA
"949",NA
"950",NA
"951",NA
"952",NA
"953",NA
"954",NA
"955",NA
"956",NA
"957",NA
"958",NA
"959",NA
"960",NA
"961",NA
"962",NA
"963",NA
"964",NA
"965",NA
"966",NA
"967",NA
"968",NA
"969",NA
"970",NA
"971",NA
"972",NA
"973",NA
"974",NA
"975",NA
"976",NA
"977",NA
"978",NA
"979",NA
"980",NA
"981",NA
"982",NA
"983",NA
"984",NA
"985",NA
"986",NA
"987",NA
"988",NA
"989",NA
"990",NA
"991",NA
"992",NA
"993",NA
"994",NA
"995",NA
"996",NA
"997",NA
"998",NA
"999",NA
